id,answer,gpt-4o_en,gpt-4o_xh,gpt-4o_zu,gpt-4o_af,gpt-4o_ig,gpt-4o_sn,gpt-4o_ts,gpt-4o_st,gpt-4o_nso,gpt-4o_tn,gpt-4o_bm,gpt-4o_am,gpt-4_en,gpt-4_xh,gpt-4_zu,gpt-4_af,gpt-4_ig,gpt-4_sn,gpt-4_ts,gpt-4_st,gpt-4_nso,gpt-4_tn,gpt-4_bm,gpt-4_am,gpt-3.5_en,gpt-3.5_xh,gpt-3.5_zu,gpt-3.5_af,gpt-3.5_ig,gpt-3.5_sn,gpt-3.5_ts,gpt-3.5_st,gpt-3.5_nso,gpt-3.5_tn,gpt-3.5_bm,gpt-3.5_am
3AQN9REUTFEXDK0G3EAQP6MGOBGDY3-2,2,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0
3AXFSPQOYQW4GFJD8K4D3JADNMFFJI-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3AXFSPQOYQW4GFJD8K4D3JADS41FJ9-1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0
3AXFSPQOYSCJA4IKSIGDVHYLGS9JF4-2,2,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0
3B0MCRZMBRSCT3B5H052C9AT38GPP6-1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1
3B0MCRZMBRSCT3B5H052C9AT38GPP6-2,2,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
3B0MCRZMBRSCT3B5H052C9ATYR8PPV-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0
3B0MCRZMBT8RNSAC1YH247Y1RVPPPW-2,2,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0
3B286OTISEF9KO25X4ILPIZMQ86AJ8-2,2,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1
3B286OTISGVOED1CH2ULHGNUJ0SJAZ-1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0
3B286OTISGVOED1CH2ULHGNUJ0SJAZ-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1
3B286OTISGVOED1CH2ULHGNVK9JJAB-1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0
3B286OTISGVOED1CH2ULHGNVK9JJAB-2,2,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
3B623HUYJ4OO03SGN07LLSKEWZ5S8G-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0
3B623HUYJ643USRN7YJLDQ8MPWXS8E-1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1
3B623HUYJ643USRN7YJLDQ8NQ4X8SD-1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
3B623HUYJ643USRN7YJLDQ8NRLVS8U-1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
3B623HUYJ643USRN7YJLDQ8NRLVS8U-2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
3B6F54KMR2A6P38VOFY66IX6NAQS1Q-1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3B6F54KMR2A6P38VOFY66IX6NAQS1Q-2,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0
3B9XR6P1WG9TXN64NGUHCR701S4BJX-1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
3B9XR6P1WG9TXN64NGUHCR701S4BJX-2,2,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
3BA7SXOG1L4RTDRAS9JGNG3Q37LR8M-1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3BA7SXOG1L4RTDRAS9JGNG3Q3J1R8Q-2,2,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
3BAKUKE49HAUOO8I9QY1G8SA1A11R9-1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0
3BAKUKE49HAUOO8I9QY1G8SA1CL1RX-1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1
3BAWBGQGYNDFM638ROWKADWZEZ0V7J-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
3BC9H1KCYUAWMQ07K9FGHUB10C8YWU-2,2,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1
3BC9H1KCYUAWMQ07K9FGHUB1VUKYW1-1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1
3BC9H1KCYUAWMQ07K9FGHUB1VWAYWV-1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3BC9H1KCYUAWMQ07K9FGHUB1VWAYWV-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
3BC9H1KCYWQBGFZE47RG9SZ9ODJYWE-1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0
3BC9H1KCYWQBGFZE47RG9SZAP4DYWT-1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0
3BC9H1KCYWQBGFZE47RG9SZAP4DYWT-2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1
3BCRDCM0ODS386WKPC1LASXD9AK6K9-2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0
3BCRDCM0ODS386WKPC1LASXDETNK6X-2,2,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0
3BCRDCM0OF8I2VVR9ADL2QLL2WHK64-1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0
3BDORL6HKKBEBRIGPNNLX4B157PCR7-2,2,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3BDORL6HKKBEBRIGPNNLX4B159BRCC-1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
3BFF0DJK8ZQMSCJBAWUG4M4A4HHSTL-1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1
3BFNCI9LYKOGG82INGEEZKG7T4773X-1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
3BFNCI9LYKOGG82INGEEZKG7TZI37U-2,2,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3BJKPTD2QEQARXJYV7UBECZEJWDRTA-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
3BKZLF9901D6WI3SSYSAH3HO1VEQYJ-1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1
3BO3NEOQM0FDPDIZFMXLDHKMI5QAIY-2,2,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0
3BO3NEOQM2VSJ2H6ZK9L5F8U615AIC-2,2,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1
3BS6ERDL935VU0QAXVFY6F2NUM7D6Y-1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3BVS8WK9Q29X2CMY5Y9H0QS0OJCBIU-1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1
3BVS8WK9Q29X2CMY5Y9H0QS0OJCBIU-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1
3C8QQOM6JRF9FL8AWBYBETO5096ILW-2,2,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
3CESM1J3EI1U36Q1EQKOY3R810W6WF-2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1
3CESM1J3EI1U36Q1EQKOY3R8WMGW6S-2,2,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1
3CIS7GGG67X0I6TI960LK1MWLL2UEV-2,2,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1
3CKVGCS3PG36IENDSWU6SDEWIJZ0SC-2,2,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
3CKVGCS3PIJLC3MKCU66KB2467KS08-1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
3CMIQF80GNOPJ9UF2HLI6E9M8I4Q6H-1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0
3CMIQF80GNOPJ9UF2HLI6E9MD096Q7-2,2,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1
3CMV9YRYP5F5AWSGETJBQU35D26LJE-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1
3CMV9YRYP5F5AWSGETJBQU36F2XJL7-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1
3CO05SML7V3UHZN0D7U12390R2R0R0-2,2,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
3CO05SML7XJ9BOM7X561U1X9MDXR0Z-2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
3CRWSLD91K2ON02RAK0V65B8JE1MO9-1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
3CRWSLD91K2ON02RAK0V65B8JE1MO9-2,2,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
3CRWSLD91K2ON02RAK0V65B8OZ5OMQ-1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
3CVBMEMMXDUA458OMZFGVC5P50JH72-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1
3CVBMEMMXDUA458OMZFGVC5Q6HS7H2-1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
3CVDZS288JE9BCO5VFT5B9Q2KQ2FMA-2,2,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1
3CVDZS288JE9BCO5VFT5B9Q3M0QMFT-1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1
3CZH926SICCM7J0WA2X3FZ0UY624EV-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
3CZH926SICCM7J0WA2X3FZ0UY6F4E8-1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0
3D0LPO3EABXOHHR5TNO600YFX7JYOM-2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0
3D0LPO3EADD3B6QCDL06SYMONA5YOP-1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3D0LPO3EADD3B6QCDL06SYMONA5YOP-2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
3D0LPO3EADD3B6QCDL06SYMONBBOYN-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0
3D0LPO3EADD3B6QCDL06SYMONBBOYN-2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
3D3B8GE892PR1GVY0B95QJAEY4Y9PV-1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3D3B8GE892PR1GVY0B95QJAEY4Y9PV-2,2,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
3D3B8GE89456V5U5K9L5IHYMMHH9PB-2,2,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
3D4BBDG7ZHUMSPXEEXMPF68LU8H3CR-2,2,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1
3D4BBDG7ZHUMSPXEEXMPF68LUD83CS-2,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
3D4BBDG7ZHUMSPXEEXMPF68LZU33CQ-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3D4BBDG7ZHUMSPXEEXMPF68LZU33CQ-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0
3D5G8J4N5A2NQF18KTNLNB089GLTVC-1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
3D5G8J4N5A2NQF18KTNLNB089GLTVC-2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
3D7VY91L67BJYVCPQD79SJZI60LMBT-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0
3D7VY91L67BJYVCPQD79SJZI60LMBT-2,2,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0
3DA79LNS59T3E6ZP0JHF4G8PI05T30-2,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0
3DA79LNS59T3E6ZP0JHF4G8PIY1T3S-1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
3DA79LNS5B9I8VYWKHTFWEWXB723TX-1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
3DFYDSXB2YE8TMFAN7BCHHZOQIVJUG-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1
3DFYDSXB2YE8TMFAN7BCHHZOQJ7UJ5-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0
3DFYDSXB2YE8TMFAN7BCHHZPRA9JUH-2,2,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
3DFYDSXB2YE8TMFAN7BCHHZPRNRJUP-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1
3DFYDSXB2YE8TMFAN7BCHHZPRNRJUP-2,2,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0
3DGDV62G7O7G1WAZF2UQGW20NFO2PP-2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1
3DGDV62G7O7G1WAZF2UQGW20NIN2PU-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
3DGDV62G7O7G1WAZF2UQGW20NIN2PU-2,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3DGDV62G7O7G1WAZF2UQGW20SZI2PS-2,2,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0
3DGDV62G7QNVVL96Z06Q8UQ8G1LP2T-1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1
3DGDV62G7QNVVL96Z06Q8UQ8GP5P2P-2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1
3DIIW4IV8PTYNO2I6LNU0EYMQXWI41-1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0
3DIIW4IV8R9DHD1PQJZUSCMVFZL4IQ-1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
3DIIW4IV8R9DHD1PQJZUSCMVFZL4IQ-2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
3DQYSJDTYNPSZANDEBB848L0FJ1EXL-1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
3DQYSJDTYNPSZANDEBB848L0FJ1EXL-2,2,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1
3DQYSJDTYNPSZANDEBB848L0FTSXEF-1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
3DQYSJDTYNPSZANDEBB848L0FTSXEF-2,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0
3DWGDA5POF2MHVPZIA3BH5HDHZ3V1I-2,2,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0
3DWGDA5POHI1BKO628FB935MB2KV1K-1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
3DWGDA5POHI1BKO628FB935MBA31VP-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
3DWNFENNE3TUIZMOO38UCFDMYUE4JN-1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0
3DWNFENNE3TUIZMOO38UCFDMYUE4JN-2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
3E24UO25Q141SMG6725E972VNI1O63-1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1
3E24UO25Q141SMG6725E972VNI1O63-2,2,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1
3E24UO25Q141SMG6725E972VNK3O69-1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
3E24UO25Q141SMG6725E972VNVK6OU-1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1
3E24UO25QZOMYXHZN4TEH9EMTIT6OY-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0
3E24UO25QZOMYXHZN4TEH9EMYYU6O0-1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
3E6L1VR4XY07M93D8ZMOMDTHW0RF6S-2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
3E9VAUV7BWCZFDX4J4JOZ5EA3BHYAQ-2,2,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3E9VAUV7BWCZFDX4J4JOZ5EA3BIAY3-1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0
3E9VAUV7BWCZFDX4J4JOZ5EA3BIAY3-2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1
3E9ZFLPWO064FFPZAU1ZPNJT8QJIX4-1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0
3EAWOID6MTVMA64HMRZB30Y3C3D0VS-1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3EAWOID6MTVMA64HMRZB30Y3C3D0VS-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
3EAWOID6MTVMA64HMRZB30Y3C91V0N-1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1
3EAWOID6MTVMA64HMRZB30Y3C91V0N-2,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1
3EAWOID6MVB14V3O6PBBVYMB5GY0VF-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1
3EAWOID6MVB14V3O6PBBVYMC68CV0B-2,2,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0
