qID,Sentence,Option1,Option2,Answer
3LB1BGHFL2U4U9WDP4A5UA42WC8YTA-1,ማርጎት ትሰራ የነበረው ብርድ ልብስ ሙሉውን ቁም ሳጥን ይይዛል. ምክንያቱም _ ግዙፍ ነበር.,ብርድ ልብስ,ቁም ሳጥን,1
3LB1BGHFL2U4U9WDP4A5UA42WC8YTA-2,"ማርጎት ትሰራ የነበረው ብርድ ልብስ ሙሉውን ቁም ሳጥን ይይዛል, ምክንያቱም _ አነስተኛ ነበር.",ብርድ ልብስ,ቁም ሳጥን,2
3J9L0X0VDFKHLPSZCXN0IDIAR0OW9Y-2,የበጎ አድራጎት መዋጮህን ለቤተ ክርስቲያን ወይስ ለትምህርት ቤት ልትሰጥ ነው? የእኔን ለ _ እሰጣለሁ ብዬ አስባለሁ ምክንያቱም አዲስ ከኋላ መደገፍያ ያለው ረዥም አግዳሚ ወንበር ያስፈልጋቸዋል.,ትምህርት ቤት,ቤተ ክርስቲያን,2
3J9L0X0VDFKHLPSZCXN0IDIAR0OW9Y-1,"የበጎ አድራጎት መዋጮህን ለቤተ ክርስቲያን ወይስ ለትምህርት ቤት ልትሰጥ ነው? የእኔን ለ _ እሰጣለሁ ብዬ አስባለሁ, ምክንያቱም አዲስ ኮምፒውተሮች ያስፈልጋቸዋል..",ትምህርት ቤት,ቤተ ክርስቲያን,1
3IH9TRB0FDDWPE4631GSUEFS4CI1IC-2,የኦክ ዛፍ ማዕበሉን ተቋቋመ ግን ችግኙ ጠፋ. ይህ የሆነበት ምክንያት _ በጣም ደካማ ስለነበረ ነው.,የኦክ ዛፍ,ችግኙ,2
3IH9TRB0FDDWPE4631GSUEFS4CI1IC-1,የኦክ ዛፍ ማዕበሉን ተቋቋመ ግን ችግኙ ጠፋ. ይህ የሆነበት ምክንያት _ በጣም ጠንካራ ስለነበረ ነው.,የኦክ ዛፍ,ችግኙ,1
3N7PQ0KLI5N1PNHSAOSK5U8OFPL3EL-2,ቤንጃሚን ከዶናልድ የበለጠ የልጅነት ቀልድ ስለነበረው _ ዊፒ ትራስ ይጠላል.,ቤንጃሚን,ዶናልድ,2
3N7PQ0KLI5N1PNHSAOSK5U8OFPL3EL-1,ቤንጃሚን ከዶናልድ የበለጠ የልጅነት ቀልድ ስለነበረው _ ዊፒ ትራስ ይወዳል.,ቤንጃሚን,ዶናልድ,1
3K8CQCU3KEZ2ARWTD7650EDUR71WNO-2,"ጣፋጭ መብላት ለካሪ ትልቅ ችግር ነበር  ነገር ግን ለሬቤካ አይደለም, ለዚህ ነው _ ትንሽ ወገብ ያላት.",ካሪ,ሬቤካ,2
3K8CQCU3KEZ2ARWTD7650EDUR71WNO-1,"ጣፋጭ መብላት ለካሪ ትልቅ ችግር ነበር ነገር ግን ለሬቤካ አይደለም, ለዚህ ነው _ ትልቅ ወገብ ያላት.",ካሪ,ሬቤካ,1
3I01FDIL6OMM6O6GURFV809K39DD2J-2,በማይክል ቤት ዙሪያ ያለው መሬት ከአሮን በተለየ መልኩ ደረቅ ነበር ምክንያቱም _ የአንድ ወር ዝናብ ነበረው.,ማይክል,አሮን,2
3I01FDIL6OMM6O6GURFV809K39DD2J-1,በማይክል ቤት ዙሪያ ያለው መሬት ከአሮን በተለየ መልኩ ደረቅ ነበር ምክንያቱም _ የአንድ ወር ድርቅ ነበረው.,ማይክል,አሮን,1
3R5LWXWHR06BPZKX08PWCDI44HGXGE-1,"ሜጋን አንድ ጊዜ ሆስፒታል ከገቡ በኋላ አይ.ቪ ወደ ሳራ ክንድ አስገብቷል, ምክንያቱም _ ነርስ ነበረች.",ሜጋን,ሳራ,1
3R5LWXWHR06BPZKX08PWCDI44HGXGE-2,"ሜጋን አንድ ጊዜ ሆስፒታል ከገቡ በኋላ አይ.ቪ ወደ ሳራ ክንድ አስገብቷል, ምክንያቱም _ የውሃ እጥረት ነበረባት.",ሜጋን,ሳራ,2
3XD2A6FGFP838XAXCQPZDM3YANKS9H-2,ጠንከር ያለ ዝናብ እየዘነበ ነበር እና ባርኔጣው ተነከረ. ቀለሙ አንድ ላይ መቀላቀል ጀመረ. እናቱ _ ለማንኛውም አስቀያሚ ነው እና በጣም ብዙ ኮፍያዎች አሉት አለችው.,ኮፍያ,ቀለም,2
3XD2A6FGFP838XAXCQPZDM3YANKS9H-1,ጠንከር ያለ ዝናብ እየዘነበ ነበር እና ባርኔጣው ተነከረ. ቀለሙ አንድ ላይ መቀላቀል ጀመረ. እናቱ _ ለማንኛውም አስቀያሚ ነው እና በጣም ብዙ ቀለሞች አሉት አለችው.,ኮፍያ,ቀለም,1
385MDVINFETLLQ4FI7QDZ5KLBPRWJV-1,"መኝታ ቤቱ ቢሮውን በአዲሱ ቁም ሳጥን መተካት ነበረበት, _ ለአዲሶቹ ልብሶች በጣም ስለታጨቀ.",ቢሮው,ቁም ሳጥን,1
385MDVINFETLLQ4FI7QDZ5KLBPRWJV-2,"መኝታ ቤቱ ቢሮውን በአዲሱ ቁም ሳጥን መተካት ነበረበት, _ ለአዲሶቹ ልብሶች ሁሉ በጣም ሰፊ ስለነበር.",ቢሮው,ቁም ሳጥን,2
3DWGDA5POF2MHVPZIA3BH5HDMDGV1S-2,ሼፉ ሙዙን በኬኩ ውስጥ ለማስቀመጥ ቢሞክርም _ በጣም ትልቅ ነበር.,ኬኩ,ሙዙ,2
3DWGDA5POF2MHVPZIA3BH5HDMDGV1S-1,ሼፉ ሙዙን በኬኩ ውስጥ ለማስቀመጥ ቢሞክርም _ በጣም አነስተኛ ነበር.,ኬኩ,ሙዙ,1
3LB1BGHFL4AJOYVK92M5M8SBLAVTYY-1,ብሬት ከአሮን የበለጠ ወላጅ ለመሆን ዝግጁ ነው ምክንያቱም _ ከልጆች ጋር ብዙ ጊዜ አሳልፏል.,ብሬት,አሮን,1
3LB1BGHFL4AJOYVK92M5M8SBLAVTYY-2,ብሬት ከአሮን የበለጠ ወላጅ ለመሆን ተዘጋጅቷል ምክንያቱም _ ከልጆች ጋር ትንሽ ጊዜ ብቻ አሳልፏል.,ብሬት,አሮን,2
3IWA71V4TKUOMVUY8TSASKTOZWR6XV-2,_ በጣም ለም አፈር ስለነበራት ከታንያ በተለየ መልኩ ፓትሪሺያ የሚበቅል ጠንካራ ዝርያን መርጣለች,ፓትሪሺያ,ታንያ,2
3IWA71V4TKUOMVUY8TSASKTOZWR6XV-1,_ በጣም ድንጋያማ አፈር ስለነበራት ከታንያ በተለየ መልኩ ፓትሪሺያ የሚበቅል ጠንካራ ዝርያን መርጣለች.,ፓትሪሺያ,ታንያ,1
31MBOZ6PAOP38TN3K3QPBS22ZFKLCA-1,"ዶና  ከቤት ይልቅ በስራ ቦታ ብታነብ ትመርጣለች,  ምክንያቱም _ በጣም ጫጫታ አለ.",ቤት,ስራ ቦታ,1
31MBOZ6PAOP38TN3K3QPBS22ZFKLCA-2,"ዶና  ከቤት ይልቅ በስራ ቦታ ብታነብ ትመርጣለች, ምክንያቱም _ በጣም ጸጥ ያለ ነው.",ቤት,ስራ ቦታ,2
3PEG1BH7AEP9EIDFL3ITL8J5NFRKBC-2,ዶናልድ ብሬትን ወደ ፓሪስ ጋበዘው ምክንያቱም _ የሃገሩን ቋንቋ በትክክል መናገር ስለሚያውቅ ነው.,ዶናልድ,ብሬት,2
3PEG1BH7AEP9EIDFL3ITL8J5NFRKBC-1,ዶናልድ ብሬትን ወደ ፓሪስ ጋበዘው ምክንያቱም _ የሃገሩን ቋንቋ በትክክል መናገር ስለማይችል ነው.,ዶናልድ,ብሬት,1
3ZXNP4Z39RJXWCS7TMIEV6AOTL97LC-2,ማይክል ክሬግ የተከበረ ዶክተር መሆኑን ስላወቀ _ ብዙ ከጤና ጋር የተገናኙ ጥያቄዎች ተጠየቀ.,ማይክል,ክሬግ,2
3ZXNP4Z39RJXWCS7TMIEV6AOTL97LC-1,ማይክል ክሬግ የተከበረ ዶክተር መሆኑን ስላወቀ _ ብዙ ከጤና ጋር የተገናኙ ጥያቄዎች ጠየቀ.,ማይክል,ክሬግ,1
36QZ6V1589BMY0ZTQ38QHK23Y8MUSS-2,"ግሌንዳ ሁልጊዜ ማታ ከስፖርት መኪና ይልቅ የጣቢያው ፉርጎን ትነዳ ነበር, ምክንያቱም _ ደብዛዛ የፊት መብራቶች ስለነበሩት ነው.",የጣቢያው ፉርጎ,ስፖርት መኪና,2
36QZ6V1589BMY0ZTQ38QHK23Y8MUSS-1,"ግሌንዳ ሁልጊዜ ማታ ከስፖርት መኪና ይልቅ የጣቢያው ፉርጎን ትነዳ ነበር, ምክንያቱም _ ቦግ የሚሉ የፊት መብራቶች ስለነበሩት ነው.",የጣቢያው ፉርጎ,ስፖርት መኪና,1
3CIS7GGG67X0I6TI960LK1MWLVOUE1-2,"ራያን የኢያንን አሳማ በመኪናው ስለገጨው,  _  ከፍተኛ ሃዘን እንዲሰማው አድርጓል.",ራያን,ኢያን,2
3CIS7GGG67X0I6TI960LK1MWLVOUE1-1,"ራያን የኢያን ጊኒ አሳማን በመኪናው ስለግጨው, _ ከፍተኛ ጸጸት ተሰማው.",ራያን,ኢያን,1
3V8JSVE8YYO25QEGZ9LAVO41T4QEY9-1,"ማገሩ ከምሰሶው በላይ እንዳይወድቅ መከላከል ቀላል ነበር, ምክንያቱም _ ከባድ ነበር.",ምሰሶው,ማገሩ,1
3V8JSVE8YYO25QEGZ9LAVO41T4QEY9-2,"ማገሩ ከምሰሶው በላይ እንዳይወድቅ መከላከል ቀላል ነበር, ምክንያቱም _ ቀላል ነበር.",ምሰሶው,ማገሩ,2
3D3B8GE892PR1GVY0B95QJAETLY9PO-2,በካምፕ ጉዞ ላይ ለመዝናናት ለጆኤል ቀላል ነበር ለኬቨን ግን አልነበረም ምክንያቱም _ ከቤት ውጭ እንዴት እንደሚዝናኑ አልተማረም.,ጆኤል,ኬቨን,2
3D3B8GE892PR1GVY0B95QJAETLY9PO-1,በካምፕ ጉዞ ላይ ለመዝናናት ለጆኤል ቀላል ነበር ለኬቨን ግን አልነበረም ምክንያቱም _ ከቤት ውጭ እንዴት እንደሚዝናኑ አልተማረም.,ጆኤል,ኬቨን,1
39TX062QX1MAVN895TICTJTVVXM3XO-2,"ዴኒስ ከክርስቶፈር በጣም ከፍ ያለ የቴስቶስትሮን መጠን ነበረው, ስለዚህ _ ልጆች መውለድ ስለመቻሉ መጨነቅ ጀመረ.",ዴኒስ,ክርስቶፈር,2
39TX062QX1MAVN895TICTJTVVXM3XO-1,"ዴኒስ ከክርስቶፈር በጣም ከፍ ያለ የቴስቶስትሮን መጠን ነበረው, ስለዚህ _ ልጆች መውለድ ስለመቻሉ አልተጨነቀም.",ዴኒስ,ክርስቶፈር,1
31ODACBENUDU67SC9UOL7J5EQ59SQ9-1,ከሳማንታ ይልቅ ፈረንሳይኛ የማጥናት ችሎታ ለአንጄላ ቀላል ሆኗል ምክንያቱም _ ጠንካራ የቋንቋ እውቀት ስለነበራት ነው.,አንጄላ,ሳማንታ,1
31ODACBENUDU67SC9UOL7J5EQ59SQ9-2,ከሳማንታ ይልቅ ፈረንሳይኛ የማጥናት ችሎታ ለአንጄላ ቀላል ሆኗል ምክንያቱም _ ጠንካራ የቋንቋ ዳራ ስላልነበራት ነው.,አንጄላ,ሳማንታ,2
33P2GD6NRP6YZKF85T4PZHACDA8KHK-1,"ኤሚሊ በቢሊያርድ አዳራሽ የምትጠቀምበት የመጫወቻ እንጨት ቤቲ ከምትጠቀምበት የበለጠ ጠመኔ ተሟሿል; ስለዚህ, _ በምትጫወትበት ጊዜ ምንም እንከን የለሽ ነበረች.",ኤሚሊ,ቤቲ,1
33P2GD6NRP6YZKF85T4PZHACDA8KHK-2,"ኤሚሊ በቢሊያርድ አዳራሽ የምትጠቀምበት የመጫወቻ እንጨት ቤቲ ከምትጠቀምበት የበለጠ ጠመኔ ተሟሿል; ስለዚህ, _ በምትጫወትበት ጊዜ ትቸገር ነበር.",ኤሚሊ,ቤቲ,2
3PCPFX4U40OL22NQ3AOM0KMZ1DNFQH-1,ካትሪና የሰላጣ ጣዕም ትወዳለች. አንጄላ ግን አትወድም. _ ለእራት አንድ ትልቅ ሰላጣ አዘዘች.,ካትሪና,አንጄላ,1
3PCPFX4U40OL22NQ3AOM0KMZ1DNFQH-2,ካትሪና የሰላጣ ጣዕም ትወዳለች. አንጄላ ግን አትወድም. _ ለእራት አንድ ትልቅ ስጋ አዘዘች.,ካትሪና,አንጄላ,2
3PKVGQTFIHIREUJLLF5AUV3K8WLRYA-1,"ጄሰን  የፍርድ ቤት መጥሪያ እና የፍርድ ቤት ማዘዣ ለማቅረብ ወደ ስቲቨን ቀረበ, ምክንያቱም _ እንደ ሂደት አገልጋይ ተቀጥሮ ነበር.",ጄሰን,ስቲቨን,1
3PKVGQTFIHIREUJLLF5AUV3K8WLRYA-2,"ጄሰን  የፍርድ ቤት መጥሪያ እና የፍርድ ቤት ማዘዣ ለማቅረብ ወደ ስቲቨን ቀረበ, ምክንያቱም _ እየተከሰሰ ነበር.",ጄሰን,ስቲቨን,2
3PN6H8C9R64BBR1K768AEISIFNKDAL-2,እናትየው ለእርግዝናዋ ሁል ጊዜ መጽሃፍ ታማክራለች ምክንያቱም _ ብዙ መረጃ ነበርው.,እርግዝናዋ,መጽሃፍ,2
3PN6H8C9R64BBR1K768AEISIFNKDAL-1,እናትየው ለእርግዝናዋ ሁል ጊዜ መጽሃፍ ታማክራለች ምክንያቱም _ ከባድ ነበር.,እርግዝናዋ,መጽሃፍ,1
3DGDV62G7QNVVL96Z06Q8UQ9HIVP24-2,ማኒ ለማደሪያው አዲስ የውሻ አልጋ ገዝቶ ሊያስገባው ሲሞክር ቅር ተሰኝቶ ነበር. _ በጣም ትንሽ ነበር.,የውሻ አልጋ,ማደሪያው,2
3DGDV62G7QNVVL96Z06Q8UQ9HIVP24-1,ማኒ ለማደሪያው አዲስ የውሻ አልጋ ገዝቶ ሊያስገባው ሲሞክር ቅር ተሰኝቶ ነበር. _ በጣም ትልቅ ነበር.,የውሻ አልጋ,ማደሪያው,1
3SZYX62S5GYJUNPM1Z27EHER7V975O-2,"ናታሊ ሞኒካን ወደ ህክምና ፕሮግራም እንድትገባ ረድታታለች, _ የአደንዛዥ ዕፅ ሱሰኛ እነደሆነች ከተናገረች በኋላ ነው.",ናታሊ,ሞኒካ,2
3SZYX62S5GYJUNPM1Z27EHER7V975O-1,"ናታሊ ሞኒካን ወደ ህክምና ፕሮግራም እንድትገባ ረድታታለች, _ የአደንዛዥ ዕፅ ሱሰኛ እነደሆነች ከሰማች በኋላ ነው.",ናታሊ,ሞኒካ,1
30OITAWPBSHEIOWH1WD098WV0469HX-1,"ኔልሰን ያለ ዴኒስ ወደ ሀኪሙ ቢሮ ሄዷል, ምክንያቱም _ የመድሃኒት ማዘዣ ማስቀየር ነበረበት.",ኔልሰን,ዴኒስ,1
30OITAWPBSHEIOWH1WD098WV0469HX-2,ኔልሰን ያለ ዴኒስ ወደ ሀኪሙ ቢሮ ሄዷል ምክንያቱም _ የሞተር ዘይት መቀየር ነበረበት.,ኔልሰን,ዴኒስ,2
30Y6N4AHYPUOGJOUPJIWHATJQ5TDRW-2,ፈረሱ ከጋጣው በላይ ግጦሹን ይመርጣል ምክንያቱም በ _ ውስጥ ለመዘርጋት ያለው ቦታ ትንሽ ነው.,ግጦሹ,ጋጣው,2
30Y6N4AHYPUOGJOUPJIWHATJQ5TDRW-1,ፈረሱ ከጋጣው በላይ ግጦሹን ይመርጣል ምክንያቱም በ _ ውስጥ ለመዘርጋት ያለው ቦታ ሰፊ ነው.,ግጦሹ,ጋጣው,1
3KQC8JMJGE6S3M71KNCQIVT908NH37-2,_ በጣም ትልቅ በመሆናቸው የቅንድብ ማስተካከያ በቅንድቧ ላይ መጠቀም አልቻለችም.,ቅንድቧ,የቅንድብ ማስተካከያ,2
3KQC8JMJGE6S3M71KNCQIVT908NH37-1,_ በጣም ትንስ በመሆናቸው የቅንድብ ማስተካከያ በቅንድቧ ላይ መጠቀም አልቻለችም.,ቅንድቧ,የቅንድብ ማስተካከያ,1
37VE3DA4YUFICSC7FIFW8G3D0EBBHO-2,ኢየን ኬቨን በግብር እንዲረዳቸው ጠይቆታል ምክንያቱም _ ስኬታማ እና የሰለጠነ የሂሳብ ባለሙያ ነበር.,ኢየን,ኬቨን,2
37VE3DA4YUFICSC7FIFW8G3D0EBBHO-1,ኢየን በግብር እንዲረዳቸው በኬቨን ተጠይቛል ምክንያቱም _ ስኬታማ እና የሰለጠነ የሂሳብ ባለሙያ ነበር.,ኢየን,ኬቨን,1
3ROUCZ907H8RHSMA7YR8Q7OM9ZFOOB-1,"የስካር መንፈስ በጣም መጥፎ ነው, ግን እንደ ራስ ምታት መጥፎ አይደለም, ምክንያቱም _ በፍጥነት ይድናል.",የስካር መንፈስ,ራስ ምታት,1
3ROUCZ907H8RHSMA7YR8Q7OM9ZFOOB-2,"የስካር መንፈስ በጣም መጥፎ ነው, ግን እንደ ራስ ምታት መጥፎ አይደለም, ምክንያቱም _ ይቆያል.",የስካር መንፈስ,ራስ ምታት,2
3IJ95K7NDXA6D56TY22NEBR624CNGS-1,"ናታሊ ትርፍ ልብስ ስላላት ጄኒፈር ልብስ ያስፈልጋት ስለነበር, _ ከሱቅ ልብሶችን ገዛች.",ጄኒፈር,ናታሊ,1
3IJ95K7NDXA6D56TY22NEBR624CNGS-2,"ናታሊ ትርፍ ልብስ ስላላት ጄኒፈር ልብስ ያስፈልጋት ስለነበር, _ ለሱቅ ልብሶችን ሰጠች.",ጄኒፈር,ናታሊ,2
3VADEH0UHEBO0KQ4TFLWZC3DGTESPT-2,ለኬክ የሚሆን የመጋገሪያ ዱቄት እንዳለው አገኘ. ስለዚህ _ ስለ ሞላ መጋገሪያ ሶዳ ከጎረቤቱ ወስዷል.,መጋገሪያ ሶዳ,መጋገሪያ ዱቄት,2
3VADEH0UHEBO0KQ4TFLWZC3DGTESPT-1,ለኬክ የሚሆን የመጋገሪያ ዱቄት እንዳለው አገኘ. ስለዚህ _ ስለላለቀ መጋገሪያ ሶዳ ከጎረቤቱ ወስዷል.,መጋገሪያ ሶዳ,መጋገሪያ ዱቄት,1
3IYI9285WUEC7SYA1GQCNBDJKKNJCC-1,ጀስቲን ከክሬግ በተለየ በጊታር ሙዚቃ በመጫወት በጣም ጎበዝ ነበር. ምክንያቱም _ ሙዚቀኛ ነበር.,ጀስቲን,ክሬግ,1
3IYI9285WUEC7SYA1GQCNBDJKKNJCC-2,ጀስቲን ከክሬግ በተለየ በጊታር ሙዚቃ በመጫወት በጣም ጎበዝ ነበር ምክንያቱም _ ስፖርተኛ ነበር.,ጀስቲን,ክሬግ,2
3D1UCPY6GINZAB68HJIK5I0AXUH388-2,ሺላ ፀጉሯን ከማስተካከሏ በፊት የጠፍጣፋ ብረትዋን የሙቀት መጠን አልመረመረችም ስለዚህ _ተጠበሰ.,ብረትዋ,ፀጉሯ,2
3D1UCPY6GINZAB68HJIK5I0AXUH388-1,ሺላ ፀጉሯን ከማስተካከሏ በፊት የጠፍጣፋ ብረትዋን የሙቀት መጠን አልመረመረችም. _የጋለ ነበር.,ብረትዋ,ፀጉሯ,1
36KM3FWE3TQZT52SOR8VPK69K5E70Y-2,ካሊ ጊታርን ከተለማመደችው በላይ ዳንስ ተለማምዳለች. ምንም እንኳን የሚቀጥለው ሳምንት ዝግጅት ለ_ ነበር.,ዳንስ,ጊታር,2
36KM3FWE3TQZT52SOR8VPK69K5E70Y-1,ካሊ ጊታርን ከተለማመደችው በላይ ዳንስ ተለማምዳለች. ምክኒያቱም የሚቀጥለው ሳምንት ዝግጅት ለ_ ነበር.,ዳንስ,ጊታር,1
334ZEL5JX8T6FKE3EF8HACYN590OSV-2,የውሻው ፀጉር በጭቃው ውስጥ ከተጣበቀ በኋላ መወገድ ነበረበት ምክንያቱም _ ንጹህ ነበር.,ጭቃው,ፀጉር,2
334ZEL5JX8T6FKE3EF8HACYN590OSV-1,የውሻው ፀጉር በጭቃው ውስጥ ከተጣበቀ በኋላ መወገድ ነበረበት ምክንያቱም _ አስጠሊ ነበር.,ጭቃው,ፀጉር,1
3NCN4N1H1IVPGDXP2EM95YOIBOFNBA-2," _ በሰዎች መካከል ሰላም ስለነበረው, ሽብርተኝነት በገጠር ውስጥ አሳሳቢ ነበር, ነገር ግን በከተማው ውስጥ ብዙም ችግር አይደለም.",ገጠር,ከተማ,2
3NCN4N1H1IVPGDXP2EM95YOIBOFNBA-1," _ በሰዎች መካከል ብዙ ግጭት ስለነበረው, ሽብርተኝነት በገጠር ውስጥ አሳሳቢ ነበር, ነገር ግን በከተማው ውስጥ ብዙም ችግር አይደለም.",ገጠር,ከተማ,1
3OEWW2KGQJ9LJ6WEXR1SNFOEAZPDOW-1,"ጄሰን ራሰ በራ ነበር ነገር ግን ሃንተር ሙሉ ፀጉር ነበረው, ስለዚህ _ የፀጉር ቅባት መግዛት አያስፈልግም ነበር.",ጄሰን,ሃንተር,1
3OEWW2KGQJ9LJ6WEXR1SNFOEAZPDOW-2,"ጄሰን ራሰ በራ ነበር, ነገር ግን ሃንተር ሙሉ ፀጉር ነበረው, ስለዚህ _ የፀጉር ቅባት መግዛት ያስፈልገው ነበር.",ጄሰን,ሃንተር,2
3VI0PC2ZA0YEB1028PE49KFFLXYXOR-1,"ፀጉሩ በአጭሩ ውስጥ አልሰራም, ነገር ግን በረጅሙ ውስጥ በጣም ጥሩ ይመስላል.  _አስቀያሚ ነበር.",አጭሩ,ረጅሙ,1
3VI0PC2ZA0YEB1028PE49KFFLXYXOR-2,"ፀጉሩ በአጭሩ ውስጥ አልሰራም, ነገር ግን በረጅሙ ውስጥ በጣም ጥሩ ይመስላል.  _ቆንጆ ነበር.",አጭሩ,ረጅሙ,2
3W5PY7V3UP5AG608DAW1S4HTYEGJYX-1,አጫጭር እንጨቶችን ለመደርደር ነገ ሙሉ ቀን ይወስዳቸዋል. ረጃጅሞቹ ለጥቂት ሰዓታት ተደረደሩ. _ ያሉት በደንብ ይታያሉ.,ረጃጅሞቹ,አጫጭሮቹ,1
3W5PY7V3UP5AG608DAW1S4HTYEGJYX-2,አጫጭር እንጨቶችን ለመደርደር ነገ ሙሉ ቀን ይወስዳቸዋል. ረጃጅሞቹ ለጥቂት ሰዓታት ተደረደሩ. _ ያሉት በደንብ አይታዩም.,ረጃጅሞቹ,አጫጭሮቹ,2
3KA7IJSNW8JPJY92ITZ19NTCAWUBPR-1,ደመናው በሰዎች ላይ ታላቅ ፍርሃትን ቀስቅሷል. የጠራ ሰማይ እግሞ ያረጋጋቸዋል. ምክንያቱም _ በጣም የሚፈራ ነበር.,ደመናው,የጠራው ሰማይ,1
3KA7IJSNW8JPJY92ITZ19NTCAWUBPR-2,ደመናው በሰዎች ላይ ታላቅ ፍርሃትን ቀስቅሷል. የጠራው ሰማይ ደግሞ ያረጋጋቸዋል. ምክንያቱም _ ደስ የሚል ነበር.,ደመናው,የጠራው ሰማይ,2
32TZXEA1ONY2H75RICEO0D59YXA14V-2,በሽታው በጣም ተላላፊ ነበር. ልብሶቹና ቤቱ መቃጠል ነበረበት. _ ተበላሽተዋል.,ቤቱ,ልብሶቹ,2
32TZXEA1ONY2H75RICEO0D59YXA14V-1,በሽታው በጣም ተላላፊ ነበር. ልብሶቹና ቤቱ መቃጠል ነበረበት. _ ግዙፍ ነበር.,ቤቱ,ልብሶቹ,1
30QQTY5GMKI0F2F120AFMT67BR6U7W-1,ዲና _ ጤነኛ እንደሆነ ስላሰበች በአይስ ክሬም ፈንታ ልጆቿን እርጎ ትመግባለች.,እርጎ,አይስ ክሬም,1
30QQTY5GMKI0F2F120AFMT67BR6U7W-2,ዲና _ ጤነኛ እንዳልሆነ ስላሰበች በአይስ ክሬም ፈንታ ልጆቿን እርጎ ትመግባለች.,እርጎ,አይስ ክሬም,2
3A3KKYU7P3FWS9BT16R5NZOURYHMW7-1,ሄዘር ለሴት ልጆቿ አሻንጉሊት ገዛች. ማስቀመጫው አሻንጉሊቱ የማይመጥነው ነው. _ በጣም ትንሽ ነበር.,ማስቀመጫው,አሻንጉሊቱ,1
3A3KKYU7P3FWS9BT16R5NZOURYHMW7-2,ሄዘር ለሴት ልጆቿ አሻንጉሊት ገዛች. ማስቀመጫው አሻንጉሊቱ የማይመጥነው ነው. _ በጣም ትልቅ ነበር.,ማስቀመጫው,አሻንጉሊቱ,2
3FDWKV9VCPGYUULVQ4O4X9R6VHMUM4-2,ተጨማሪ እቃዎችን ከገዙ በኋላ የወጥ ቤቱን ካቢኔ ማዘመን አለባቸው. ምክንያቱም _ ከመጠን በላይ ስለሆኑ ነው.,ካቢኔ,እቃዎች,2
3FDWKV9VCPGYUULVQ4O4X9R6VHMUM4-1,ተጨማሪ እቃዎችን ከገዙ በኋላ የወጥ ቤቱን ካቢኔ ማዘመን አለባቸው. ምክንያቱም _ ትንሽ ስለሆነ ነው.,ካቢኔ,እቃዎች,1
35YHTYFL1G1D7AJ7P9IW67L7IASVFR-1,"ሮበርት የፀጉር መርገፍ እያጋጠመው ስለነበረ እና ብሪያን ግን አላጋጠመውም,  _ በፀጉሩ ይቀና ነበር.",ሮበርት,ብሪያን,1
35YHTYFL1G1D7AJ7P9IW67L7IASVFR-2,"ምንም እንኳን ሮበርት የፀጉር መርገፍ ቢያጋጥመውም ብሪያን ግን አላጋጠመውም,  _ በፀጉሩ ይቀና ነበር.",ሮበርት,ብሪያን,2
31GN6YMHLR6EKTN551ZRR6B98MFSWD-1,የመጸዳጃ ወረቀት ጥቅልል ​​ቱቦ እና ቀለም በመጠቀም ቢራቢሮ ለመሥራት ፈለገች. ነገር ግን _ በጣም ትንሽ ስለነበር መጨረስ አልቻለችም.,ቀለም,ቱቦ,1
31GN6YMHLR6EKTN551ZRR6B98MFSWD-2,የመጸዳጃ ወረቀት ጥቅልል ​​ቱቦ እና ቀለም በመጠቀም ቢራቢሮ ለመሥራት ፈለገች. ነገር ግን _ በጣም ትልቅ ስለነበር መጨረስ አልቻለችም.,ቀለም,ቱቦ,2
3X52SWXE0ZJYDCY98F9RC17QLFAWCT-2,ላውረንስ ከበረዶው አውሎ ንፋስ በኋላ የመኪና መንገዱን በአካፋ አደጸዳ. አሮን ግን ይህን ከማድረግ ተቆጥቧል. ስለዚህ _ በበረዶ የተሸፈነ የመኪና መንገድ ነበረው.,ላውረንስ,አሮን,2
3X52SWXE0ZJYDCY98F9RC17QLFAWCT-1,ላውረንስ ከበረዶው አውሎ ንፋስ በኋላ የመኪና መንገዱን በአካፋ አደጸዳ. አሮን ግን ይህን ከማድረግ ተቆጥቧል. ስለዚህ _ በረዶ የሌለው የመኪና መንገድ ነበረው.,ላውረንስ,አሮን,1
3HEM8MA6HBQCN4BR1BWR4COBWICQP7-1,ካቲ ከድመቷ የበለጠ ከውሻዋ ጋር ጠንካራ ግንኙነት ተሰማት ምክንያቱም የሷ _ በጣም የትቀራረብም ነበረች.,ድመቷ,ውሻዋ,1
3HEM8MA6HBQCN4BR1BWR4COBWICQP7-2,ካቲ ከድመቷ የበለጠ ከውሻዋ ጋር ጠንካራ ግንኙነት ተሰማት ምክንያቱም የሷ _ በጣም ተቀራራቢ ነበረች.,ድመቷ,ውሻዋ,2
3TKXBROM5VO3KVKATQMYYEBDWK1IJU-2,ፓትሪሺያ ሁል ጊዜ ለአንጄላ ታጸዳለች. ምክንያቱም _ በቆሻሻ መኖር ግድ አልነበራትም.,ፓትሪሺያ,አንጄላ,2
3TKXBROM5VO3KVKATQMYYEBDWK1IJU-1,ፓትሪሺያ ሁል ጊዜ ለአንጄላ ታጸዳለች. ምክንያቱም _ በቆሻሻ ውስጥ መኖር አትፈልግም.,ፓትሪሺያ,አንጄላ,1
